id_offer,offer_successful,reward,duration,difficulty,offer_bogo,offer_discount,income,membership_days,gender_F,gender_M,gender_O,Baby_Boomer,Gen-X,Millenial,Gen-Z
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.5333333333333333,2395,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4222222222222223,1873,1,0,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.30000000000000004,1099,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.5555555555555556,1324,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.6555555555555556,1267,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.033333333333333326,2513,0,1,0,0,0,1,0
9.0,1,0.375,0.0,0.0,1,0,0.28888888888888886,1891,0,0,1,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.19999999999999996,1129,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.9888888888888888,1210,0,1,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.7666666666666667,1154,1,0,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.011111111111111072,1067,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.48888888888888893,1608,1,0,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.6444444444444445,880,1,0,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.033333333333333326,1136,0,1,0,0,0,1,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.4666666666666667,2623,0,1,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.07777777777777778,1104,1,0,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.7444444444444444,1532,1,0,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3222222222222222,1190,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.6666666666666666,1167,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.7444444444444444,1016,1,0,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.5111111111111111,1680,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.07777777777777778,1232,0,1,0,0,0,1,0
1.0,0,0.375,1.0,1.0,0,1,0.1333333333333333,942,0,1,0,0,0,0,1
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.21111111111111114,1005,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.5777777777777778,1806,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.0,2072,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.34444444444444444,912,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.47777777777777775,1401,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.19999999999999996,942,0,1,0,0,1,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.3222222222222222,926,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.4222222222222223,1923,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.9222222222222222,961,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.6777777777777777,1769,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.18888888888888888,930,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.2666666666666666,974,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.14444444444444443,1733,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.5666666666666667,971,1,0,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.47777777777777775,1006,1,0,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4666666666666667,1541,1,0,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.47777777777777775,1090,0,1,0,0,0,0,1
1.0,0,0.375,1.0,1.0,0,1,0.24444444444444446,2192,0,1,0,0,1,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.5,984,1,0,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.1333333333333333,1134,1,0,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.4,2024,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.18888888888888888,1803,0,1,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.2777777777777778,1085,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.5666666666666667,1151,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4666666666666667,2139,0,1,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.3666666666666667,1138,1,0,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.08888888888888885,939,0,1,0,0,0,1,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.33333333333333337,1887,0,0,1,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.5777777777777778,1275,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.38888888888888884,1214,0,1,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.1333333333333333,1177,0,1,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.7666666666666667,1085,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.30000000000000004,1328,0,1,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.47777777777777775,1394,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.4555555555555556,1138,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.0222222222222222,898,1,0,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.28888888888888886,1100,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.4555555555555556,1890,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.4555555555555556,1254,0,1,0,0,1,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.6333333333333333,1224,1,0,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.5555555555555556,943,0,1,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.14444444444444443,1256,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.28888888888888886,1091,1,0,0,0,0,0,1
9.0,1,0.375,0.0,0.0,1,0,0.5666666666666667,995,0,1,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.5777777777777778,1771,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.6333333333333333,1268,1,0,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.011111111111111072,1148,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.4,2259,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.08888888888888885,1777,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.9777777777777777,1681,1,0,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.23333333333333328,1006,0,1,0,0,0,0,1
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.5777777777777778,1270,0,1,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4222222222222223,891,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.2777777777777778,1284,1,0,0,0,0,0,1
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5222222222222223,1267,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.3555555555555555,1073,1,0,0,0,0,0,1
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.6111111111111112,874,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.6444444444444445,1297,1,0,0,0,1,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.9888888888888888,1417,1,0,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.37777777777777777,2239,0,1,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.011111111111111072,1161,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.7444444444444444,1238,1,0,0,0,1,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.5222222222222223,1732,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4555555555555556,1193,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.2666666666666666,1418,1,0,0,0,0,0,1
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.5333333333333333,1929,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.38888888888888884,1072,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.7111111111111111,1129,1,0,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.14444444444444443,941,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.9888888888888888,1866,0,1,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.2666666666666666,949,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3666666666666667,883,1,0,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.6222222222222222,1284,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.25555555555555554,1047,1,0,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.33333333333333337,1361,0,1,0,0,0,1,0
1.0,1,0.375,1.0,1.0,0,1,0.21111111111111114,936,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4,1875,0,1,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.8777777777777779,1115,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.24444444444444446,1382,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.5666666666666667,876,0,1,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.6555555555555556,1189,1,0,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.38888888888888884,1579,0,1,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.23333333333333328,1110,1,0,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.15555555555555556,1031,1,0,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.47777777777777775,922,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.47777777777777775,1061,0,1,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.15555555555555556,2484,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.6777777777777777,1951,1,0,0,0,1,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.28888888888888886,892,0,1,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.48888888888888893,1001,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.18888888888888888,1857,0,1,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.3111111111111111,1069,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.6111111111111112,1313,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.3222222222222222,1451,1,0,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.12222222222222223,2175,0,1,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.4,1708,1,0,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3222222222222222,1222,0,1,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.5666666666666667,1208,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.4666666666666667,1029,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.09999999999999998,1437,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.34444444444444444,1220,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.3666666666666667,911,0,1,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.47777777777777775,1663,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.5333333333333333,1133,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.24444444444444446,972,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.48888888888888893,1904,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.6777777777777777,1615,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.47777777777777775,1183,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.3555555555555555,2233,0,1,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.07777777777777778,1487,0,1,0,0,0,1,0
9.0,1,0.375,0.0,0.0,1,0,0.6333333333333333,1387,1,0,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.4444444444444444,906,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.24444444444444446,1214,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.7111111111111111,1471,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.6,1816,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.011111111111111072,1591,0,1,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.30000000000000004,1580,0,1,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.2777777777777778,1381,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.12222222222222223,1490,0,1,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.9555555555555556,1025,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.2777777777777778,2166,0,1,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.3111111111111111,1058,1,0,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.4555555555555556,1796,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.7444444444444444,1110,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.06666666666666665,2299,0,1,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.5111111111111111,922,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3555555555555555,2348,0,1,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.23333333333333328,912,0,1,0,0,0,1,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.033333333333333326,886,0,1,0,0,0,0,1
1.0,0,0.375,1.0,1.0,0,1,0.1777777777777778,1557,0,1,0,0,1,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.6333333333333333,1090,0,1,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.6333333333333333,1573,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.5555555555555556,1754,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3111111111111111,1058,1,0,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4111111111111111,1164,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.5333333333333333,1707,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.7999999999999999,1079,0,1,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.25555555555555554,1081,0,1,0,0,0,0,1
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.8777777777777779,1411,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.9111111111111111,1221,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.6,1964,1,0,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.4111111111111111,1107,0,1,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.6222222222222222,1106,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.6555555555555556,1041,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.1777777777777778,1528,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.23333333333333328,1145,0,1,0,0,0,1,0
9.0,1,0.375,0.0,0.0,1,0,0.19999999999999996,1801,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4666666666666667,1184,1,0,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.48888888888888893,1419,0,1,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.09999999999999998,1190,1,0,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.5555555555555556,1179,0,1,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.47777777777777775,1024,1,0,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.2777777777777778,1053,1,0,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.4111111111111111,908,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.2666666666666666,1034,0,1,0,0,1,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.0222222222222222,879,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.9111111111111111,1451,1,0,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.6111111111111112,996,1,0,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.43333333333333335,906,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.33333333333333337,2641,0,1,0,0,0,0,1
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.23333333333333328,1096,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.21111111111111114,1793,0,1,0,0,0,1,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.0,1019,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.2222222222222222,1810,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.055555555555555525,2623,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.38888888888888884,963,1,0,0,0,1,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.07777777777777778,1009,0,1,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.3111111111111111,1156,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.7555555555555556,1151,0,1,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.33333333333333337,1190,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.5222222222222223,916,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.033333333333333326,1240,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.04444444444444445,2354,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.4666666666666667,1948,0,1,0,0,0,1,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3222222222222222,1379,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.055555555555555525,1061,0,1,0,0,0,0,1
1.0,0,0.375,1.0,1.0,0,1,0.04444444444444445,1742,1,0,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.4,875,1,0,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.48888888888888893,879,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.2777777777777778,1601,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.011111111111111072,1784,0,1,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.5,1103,1,0,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.37777777777777777,1087,0,1,0,0,1,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.2777777777777778,1057,0,1,0,0,0,0,1
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.2666666666666666,1048,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4555555555555556,1680,0,1,0,0,0,1,0
1.0,1,0.375,1.0,1.0,0,1,0.07777777777777778,1002,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.6222222222222222,1158,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.5,1285,1,0,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.30000000000000004,1172,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4666666666666667,1072,1,0,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.5333333333333333,1910,0,1,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.34444444444444444,894,0,1,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.15555555555555556,1142,0,1,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.1777777777777778,1068,1,0,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.6111111111111112,1828,1,0,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.37777777777777777,1197,0,1,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.18888888888888888,904,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.4,1498,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.5,1724,1,0,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.8222222222222223,1371,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.8444444444444444,1488,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4222222222222223,1129,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4666666666666667,1800,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.19999999999999996,1098,1,0,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.3111111111111111,1895,0,1,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.3555555555555555,1703,0,1,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.43333333333333335,1663,0,1,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.6333333333333333,1069,1,0,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.4555555555555556,1214,1,0,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.6444444444444445,1871,1,0,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.688888888888889,950,0,1,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.2222222222222222,880,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.48888888888888893,1748,1,0,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.07777777777777778,1102,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.08888888888888885,1060,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.37777777777777777,1008,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.6444444444444445,1916,1,0,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.30000000000000004,1096,0,1,0,0,0,0,1
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.19999999999999996,1700,0,1,0,0,0,1,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.1777777777777778,884,1,0,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4555555555555556,1851,1,0,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.09999999999999998,2431,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.48888888888888893,937,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.15555555555555556,1398,1,0,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.5111111111111111,1087,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.08888888888888885,979,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.24444444444444446,1914,0,1,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.47777777777777775,1180,0,1,0,0,0,1,0
1.0,0,0.375,1.0,1.0,0,1,0.1111111111111111,1075,1,0,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.7111111111111111,1087,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.3222222222222222,915,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.23333333333333328,1176,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.3111111111111111,1359,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.04444444444444445,1219,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.8777777777777779,1194,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.4666666666666667,1449,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.47777777777777775,1271,1,0,0,0,0,1,0
